"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-09-22","4.70",",,W",,,"0.01",",,W,2400","0.0",",,W","0.0",",,W","65","H,,S","72",",,W","59",",,W","12.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-09-23","5.59",",,W",,,"0.72",",,W,2400","0.0",",,W","0.0",",,W","63","H,,S","66",",,W","58",",,W","13.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-09-24","6.04",",,W",,,"0.80",",,W,2400","0.0",",,W","0.0",",,W","62","H,,S","66",",,W","58",",,W","16.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-09-25","5.59",",,W",,,"0.17",",,W,2400","0.0",",,W","0.0",",,W","62","H,,S","71",",,W","58",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-09-26","7.38",",,W",,,"0.35",",,W,2400","0.0",",,W","0.0",",,W","61","H,,S","68",",,W","57",",,W","16.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-09-27","7.16",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","61","H,,S","69",",,W","53",",,W","14.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-09-28","4.47",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","59","H,,S","66",",,W","54",",,W","8.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-09-29","7.83",",,W",,,"0.03",",,W,2400","0.0",",,W","0.0",",,W","57","H,,S","62",",,W","52",",,W","14.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-09-30","5.82",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","58","H,,S","67",",,W","54",",,W","12.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-10-01","4.70",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","58","H,,S","65",",,W","52",",,W","12.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-10-02","4.47",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","59","H,,S","67",",,W","50",",,W","12.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-10-03","2.24",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","58","H,,S","72",",,W","48",",,W","8.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-10-04","2.68",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","62","H,,S","71",",,W","54",",,W","8.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-10-05","3.13",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","61","H,,S","75",",,W","53",",,W","8.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-10-06","5.59",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","64","H,,S","78",",,W","56",",,W","14.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-10-07","2.24",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","62","H,,S","66",",,W","57",",,W","8.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-10-08","4.03",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","60","H,,S","69",",,W","55",",,W","8.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-10-09","2.24",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","58","H,,S","63",",,W","52",",,W","8.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-10-10","8.50",",,W",,,"0.01",",,W,2400","0.0",",,W","0.0",",,W","56","H,,S","65",",,W","50",",,W","16.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-10-11","7.83",",,W",,,"0.29",",,W,2400","0.0",",,W","0.0",",,W","60","H,,S","65",",,W","53",",,W","25.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-10-12","4.70",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","58","H,,S","64",",,W","53",",,W","10.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-10-13","6.93",",,W",,,"0.30",",,W,2400","0.0",",,W","0.0",",,W","59","H,,S","70",",,W","50",",,W","18.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-10-14","4.92",",,W",,,"0.28",",,W,2400","0.0",",,W","0.0",",,W","58","H,,S","62",",,W","53",",,W","13.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-10-15","10.51",",,W",,,"0.34",",,W,2400","0.0",",,W","0.0",",,W","56","H,,S","61",",,W","53",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-10-16","7.38",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","57","H,,S","69",",,W","52",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-10-17","6.71",",,W",,,"0.13",",,W,2400","0.0",",,W","0.0",",,W","60","H,,S","62",",,W","53",",,W","17.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-10-18","4.25",",,W",,,"0.59",",,W,2400","0.0",",,W","0.0",",,W","59","H,,S","67",",,W","57",",,W","12.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-10-19","7.16",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","62","H,,S","72",",,W","55",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-10-20","6.93",",,W",,,"0.46",",,W,2400","0.0",",,W","0.0",",,W","60","H,,S","61",",,W","54",",,W","11.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-10-21","10.51",",,W",,,"0.04",",,W,2400","0.0",",,W","0.0",",,W","56","H,,S","61",",,W","53",",,W","18.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-10-22","11.18",",,W",,,"1.26",",,W,2400","0.0",",,W","0.0",",,W","57","H,,S","60",",,W","53",",,W","18.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-10-23","10.29",",,W",,,"0.37",",,W,2400","0.0",",,W","0.0",",,W","54","H,,S","58",",,W","47",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-10-24","7.16",",,W",,,"0.16",",,W,2400","0.0",",,W","0.0",",,W","51","H,,S","58",",,W","48",",,W","14.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-10-25","12.08",",,W",,,"0.24",",,W,2400","0.0",",,W","0.0",",,W","53","H,,S","62",",,W","47",",,W","36.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-10-26","11.18",",,W",,,"0.06",",,W,2400","0.0",",,W","0.0",",,W","52","H,,S","55",",,W","46",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-10-27","5.37",",,W",,,"0.03",",,W,2400","0.0",",,W","0.0",",,W","50","H,,S","60",",,W","44",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-10-28","8.72",",,W",,,"0.50",",,W,2400","0.0",",,W","0.0",",,W","53","H,,S","59",",,W","49",",,W","17.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-10-29","6.93",",,W",,,"0.02",",,W,2400","0.0",",,W","0.0",",,W","57","H,,S","62",",,W","53",",,W","17.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-10-30","7.16",",,W",,,"1.00",",,W,2400","0.0",",,W","0.0",",,W","57","H,,S","60",",,W","52",",,W","16.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-10-31","4.47",",,W",,,"0.67",",,W,2400","0.0",",,W","0.0",",,W","53","H,,S","55",",,W","47",",,W","10.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-11-01","2.68",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","50","H,,S","52",",,W","45",",,W","6.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-11-02","6.49",",,W",,,"0.07",",,W,2400","0.0",",,W","0.0",",,W","49","H,,S","56",",,W","45",",,W","13.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-11-03","10.74",",,W",,,"0.43",",,W,2400","0.0",",,W","0.0",",,W","53","H,,S","57",",,W","52",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-11-04","7.38",",,W",,,"0.16",",,W,2400","0.0",",,W","0.0",",,W","55","H,,S","58",",,W","51",",,W","21.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-11-05","4.70",",,W",,,"0.19",",,W,2400","0.0",",,W","0.0",",,W","54","H,,S","59",",,W","51",",,W","10.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-11-06","14.99",",,W",,,"0.16",",,W,2400","0.0",",,W","0.0",",,W","57","H,,S","62",",,W","51",",,W","33.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-11-07","5.14",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","51","H,,S","58",",,W","45",",,W","10.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-11-08","1.79",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","47","H,,S","55",",,W","39",",,W","6.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-11-09","6.71",",,W",,,"0.20",",,W,2400","0.0",",,W","0.0",",,W","49","H,,S","56",",,W","46",",,W","18.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-11-10","8.72",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","48","H,,S","52",",,W","42",",,W","15.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-11-11","17.22",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","44","H,,S","46",",,W","34",",,W","31.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-11-12","17.00",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","37","H,,S","44",",,W","32",",,W","29.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-11-13","10.51",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","38","H,,S","45",",,W","33",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-11-14","10.07",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","37","H,,S","45",",,W","28",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-11-15","9.40",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","37","H,,S","47",",,W","29",",,W","30.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-11-16","9.40",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","38","H,,S","49",",,W","28",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-11-17","4.25",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","39","H,,S","51",",,W","28",",,W","18.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-11-18","2.01",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","39","H,,S","45",",,W","31",",,W","10.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-11-19","4.25",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","42","H,,S","52",",,W","36",",,W","10.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-11-20","4.70",",,W",,,"0.14",",,W,2400","0.0",",,W","0.0",",,W","46","H,,S","52",",,W","42",",,W","12.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-11-21","10.51",",,W",,,"0.60",",,W,2400","0.0",",,W","0.0",",,W","49","H,,S","52",",,W","47",",,W","28.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-11-22","10.51",",,W",,,"0.02",",,W,2400","0.0",",,W","0.0",",,W","47","H,,S","49",",,W","44",",,W","28.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-11-23","11.41",",,W",,,"0.47",",,W,2400","0.0",",,W","0.0",",,W","48","H,,S","55",",,W","42",",,W","25.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-11-24","8.50",",,W",,,"0.05",",,W,2400","0.0",",,W","0.0",",,W","44","H,,S","53",",,W","40",",,W","23.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-11-25","10.07",",,W",,,"0.72",",,W,2400","0.0",",,W","0.0",",,W","50","H,,S","57",",,W","49",",,W","25.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-11-26","8.72",",,W",,,"0.01",",,W,2400","0.0",",,W","0.0",",,W","56","H,,S","59",",,W","54",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-11-27","14.76",",,W",,,"0.13",",,W,2400","0.0",",,W","0.0",",,W","56","H,,S","58",",,W","53",",,W","28.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-11-28","12.97",",,W",,,"1.35",",,W,2400","0.0",",,W","0.0",",,W","52","H,,S","55",",,W","38",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-11-29","11.86",",,W",,,"0.14",",,W,2400","0.8",",,W","0.0",",,W","35","H,,S","40",",,W","24",",,W","31.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-11-30","9.84",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","28","H,,S","37",",,W","23",",,W","16.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-12-01","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","32","H,,S","40",",,W","26",",,W","10.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-12-02","12.75",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","33","H,,S","42",",,W","26",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-12-03","8.05",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","38","H,,S","50",",,W","32",",,W","28.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-12-04","2.46",",,W",,,"0.03",",,W,2400","0.0",",,W","0.0",",,W","42","H,,S","47",",,W","39",",,W","10.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-12-05","6.93",",,W",,,"0.12",",,W,2400","0.0",",,W","0.0",",,W","46","H,,S","55",",,W","44",",,W","18.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-12-06","8.05",",,W",,,"0.29",",,W,2400","0.0",",,W","0.0",",,W","50","H,,S","53",",,W","46",",,W","16.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-12-07","6.26",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","50","H,,S","58",",,W","43",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-12-08","9.40",",,W",,,"0.36",",,W,2400","0.0",",,W","0.0",",,W","53","H,,S","58",",,W","48",",,W","17.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-12-09","11.41",",,W",,,"0.39",",,W,2400","0.0",",,W","0.0",",,W","54","H,,S","61",",,W","51",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-12-10","14.99",",,W",,,"0.51",",,W,2400","0.0",",,W","0.0",",,W","57","H,,S","66",",,W","50",",,W","35.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-12-11","14.32",",,W",,,"0.27",",,W,2400","0.0",",,W","0.0",",,W","52","H,,S","58",",,W","47",",,W","36.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-12-12","8.28",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","51","H,,S","52",",,W","45",",,W","25.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
